user_id;rating;timestamp;age;gender;occupation;zip_code;movie_id;movie_title;release_date;IMDb_URL;movie_type;
314;4;26-10-97 18:05;20;F;student;08043;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
318;5;11-01-98 05:44;65;M;retired;06518;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
326;4;18-11-97 18:05;41;M;administrator;15235;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
327;3;18-02-98 16:31;22;M;student;11101;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
330;4;11-10-97 05:16;35;F;educator;33884;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
336;3;25-10-97 05:16;23;M;salesman;42101;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
345;3;16-01-98 23:31;28;F;librarian;94143;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
363;4;02-04-98 06:18;20;M;student;87501;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
371;2;25-11-97 05:23;36;M;engineer;99206;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
373;4;17-10-97 16:04;24;F;other;55116;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
374;4;24-11-97 18:26;36;M;executive;78746;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
378;3;20-11-97 20:16;35;M;student;02859;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
379;4;18-04-98 06:02;44;M;programmer;98117;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
387;2;03-02-98 05:16;33;M;entertainment;37412;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
389;2;21-11-97 05:05;44;F;writer;83702;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
393;3;12-03-98 19:31;19;M;student;83686;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
394;4;30-11-97 11:29;25;M;administrator;96819;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
398;5;01-10-97 19:05;40;M;other;60008;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
399;4;17-12-97 07:24;25;M;other;92374;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
405;4;23-01-98 09:21;22;F;healthcare;10019;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
406;4;21-11-97 17:04;52;M;educator;93109;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
407;2;08-10-97 21:05;29;M;engineer;03261;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
429;3;17-12-97 19:09;27;M;student;29205;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
435;2;07-01-98 00:40;24;M;engineer;60007;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
437;3;24-11-97 14:45;27;F;other;20009;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
450;4;22-12-97 17:39;35;F;educator;11758;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
453;3;23-02-98 04:12;18;M;student;06333;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
455;3;09-11-97 21:49;48;M;administrator;83709;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
457;3;19-12-97 16:23;33;F;salesman;30011;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
472;3;04-10-97 16:38;24;M;student;87544;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
471;5;13-03-98 22:25;10;M;student;77459;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
476;4;29-12-97 03:12;28;M;student;60440;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
478;4;08-03-98 22:48;29;M;other;10019;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
484;1;29-03-98 18:14;27;M;student;21208;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
487;4;05-01-98 23:16;22;M;engineer;92121;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
481;3;26-01-98 15:37;73;M;retired;37771;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
496;1;05-10-97 16:45;21;F;student;55414;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
495;5;28-02-98 03:08;29;M;engineer;03052;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
504;3;19-02-98 17:30;40;F;writer;92115;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
506;3;21-09-97 20:46;46;M;programmer;03869;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
514;3;05-10-97 16:06;27;M;programmer;20707;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
524;3;12-01-98 20:30;56;M;educator;02159;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
521;3;11-01-98 00:31;19;M;student;02146;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
528;2;29-01-98 19:21;18;M;student;55104;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
541;3;03-01-98 22:14;19;F;student;84302;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
542;3;03-02-98 19:12;21;M;student;60515;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
545;4;19-11-97 00:54;27;M;technician;08052;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
551;5;17-04-98 03:15;25;M;programmer;55414;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
559;2;27-03-98 21:58;69;M;executive;10022;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
561;2;26-01-98 10:25;23;M;engineer;60005;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
562;2;10-11-97 21:05;54;F;administrator;20879;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
577;4;25-11-97 16:29;36;F;student;77845;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
579;4;01-12-97 05:00;32;M;educator;48103;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
588;4;16-03-98 05:42;18;F;student;93063;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
586;3;06-01-98 06:06;20;M;student;79508;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
591;4;27-03-98 20:47;57;F;librarian;92093;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
593;4;30-01-98 21:00;31;F;educator;68767;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
606;4;30-11-97 21:30;28;M;programmer;63044;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
620;5;15-03-98 18:56;18;F;writer;81648;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
621;3;22-09-97 21:11;17;M;student;60402;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
625;4;30-03-98 13:14;27;M;programmer;20723;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
642;5;24-01-98 01:37;18;F;student;95521;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
643;4;01-04-98 17:04;39;M;scientist;55122;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
648;4;15-01-98 16:27;43;M;engineer;91351;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
650;3;31-03-98 23:26;42;M;engineer;83814;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
653;2;21-11-97 22:47;31;M;executive;55105;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
660;2;29-03-98 19:59;26;M;student;77380;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
659;3;31-03-98 23:30;31;M;educator;54248;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
665;3;08-01-98 21:31;25;M;administrator;55412;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
682;4;26-02-98 19:35;23;M;programmer;55128;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
684;4;05-11-97 20:29;28;M;student;55414;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
690;4;03-12-97 19:33;35;M;salesman;63304;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
694;3;01-10-97 18:02;60;M;programmer;06365;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
705;4;29-12-97 20:35;21;F;student;54494;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
711;4;20-11-97 02:59;22;F;student;15203;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
712;3;20-09-97 04:38;22;F;student;54901;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
716;3;17-11-97 19:56;36;F;administrator;44265;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
727;3;02-01-98 03:39;25;M;student;78741;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
738;3;27-09-97 09:02;35;M;technician;95403;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
747;2;01-03-98 06:18;19;M;other;93612;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
749;5;06-11-97 20:58;33;M;other;80919;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
731;5;30-01-98 18:12;41;F;educator;70403;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
741;2;27-03-98 23:14;25;M;writer;63108;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
773;2;27-02-98 00:35;20;M;student;55414;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
766;3;31-03-98 02:12;42;M;other;10960;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
774;1;27-02-98 05:08;30;M;student;80027;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
790;2;18-01-98 20:44;27;M;technician;80913;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
796;4;22-04-98 04:22;32;F;writer;33755;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
798;3;03-10-97 21:43;40;F;writer;64131;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
804;3;13-11-97 18:17;39;M;educator;61820;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
805;3;09-12-97 22:17;27;F;other;20009;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
807;4;14-04-98 04:42;41;F;healthcare;93555;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
815;4;05-11-97 02:21;32;M;other;28806;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
835;5;27-03-98 21:21;44;F;executive;11577;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
843;2;13-11-97 19:20;35;M;librarian;44212;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
846;3;04-01-98 21:32;27;M;lawyer;47130;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
848;5;09-02-98 18:12;46;M;engineer;02146;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
860;2;28-01-98 12:38;70;F;retired;48322;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
864;3;03-03-98 01:38;27;M;programmer;63021;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
880;3;22-11-97 05:02;13;M;student;83702;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
878;3;30-11-97 06:14;50;F;educator;98027;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
881;4;11-10-97 03:04;39;M;marketing;43017;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
882;4;18-11-97 19:08;35;M;engineer;40503;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
886;3;05-10-97 06:33;20;M;student;61820;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
885;3;25-01-98 07:34;30;F;other;95316;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
892;4;04-02-98 15:54;36;M;other;45243;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
887;4;06-12-97 04:05;14;F;student;27249;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
896;3;11-02-98 01:11;28;M;writer;91505;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
897;4;20-11-97 02:04;30;M;other;33484;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
901;5;17-10-97 23:42;38;M;executive;L1V3W;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
907;5;22-11-97 00:53;25;F;other;80526;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
916;2;29-11-97 23:11;27;M;engineer;N2L5N;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
927;5;10-11-97 20:28;23;M;programmer;55428;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
934;2;29-03-98 17:36;61;M;engineer;22902;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
933;2;22-09-97 14:26;28;M;student;48105;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
943;2;28-02-98 04:20;22;M;student;77841;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
167;5;16-04-98 14:50;37;M;other;L9G2B;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
189;3;22-04-98 20:39;32;M;artist;95014;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
198;3;07-01-98 21:24;21;F;student;55414;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
58;4;19-03-98 15:34;27;M;programmer;52246;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
264;4;30-01-98 01:26;36;F;writer;90064;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
268;3;26-09-97 21:29;24;M;engineer;19422;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
256;5;15-12-97 05:52;35;F;none;39042;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
295;5;14-11-97 14:42;31;M;educator;50325;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
233;4;24-10-97 03:52;38;M;engineer;98682;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
23;4;20-09-97 20:29;30;F;artist;48197;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
64;4;12-11-97 20:11;32;M;educator;43202;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
257;5;25-11-97 22:24;17;M;student;77005;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
89;4;13-11-97 22:26;43;F;administrator;68106;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
342;5;27-09-97 00:31;25;F;other;98006;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
409;2;03-12-97 00:19;48;M;administrator;98225;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
436;4;18-02-98 02:33;30;F;administrator;17345;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
449;4;24-11-97 22:32;23;M;librarian;55021;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
474;4;19-02-98 21:44;51;M;executive;93711;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
498;3;12-12-97 21:15;26;M;writer;55408;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
503;5;24-11-97 14:52;50;F;writer;27514;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
475;4;03-04-98 18:20;30;M;programmer;75230;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
535;3;15-11-97 18:16;45;F;educator;80302;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
538;3;17-10-97 17:42;31;M;scientist;21010;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
543;4;22-10-97 19:13;33;M;scientist;95123;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
565;2;27-03-98 22:27;40;M;student;55422;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
576;3;09-02-98 01:07;48;M;executive;98281;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
629;4;21-11-97 13:10;46;F;other;44224;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
654;3;19-02-98 05:08;27;F;student;78739;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
666;3;21-11-97 19:09;44;M;administrator;61820;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
704;3;01-04-98 02:28;51;F;librarian;91105;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
751;1;05-03-98 21:46;24;F;other;90034;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
786;3;23-12-97 02:16;36;F;engineer;01754;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
795;2;02-01-98 20:51;30;M;programmer;08610;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
819;4;06-01-98 16:57;59;M;administrator;40205;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
828;3;27-03-98 22:09;28;M;librarian;85282;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
833;4;24-09-97 20:46;34;M;writer;90019;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
859;4;26-01-98 00:59;18;F;other;06492;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
870;3;09-03-98 02:13;22;M;student;65203;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
