user_id;rating;timestamp;age;gender;occupation;zip_code;movie_id;movie_title;release_date;IMDb_URL;movie_type;
157;3;07-02-98 22:17;20;M;writer;2138;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
158;5;21-11-97 17:55;30;F;student;1824;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
159;1;05-01-98 19:02;40;M;programmer;2146;67;Ace Ventura: Pet Detective (1994);01-janv-94;http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994);Comedy;
160;4;14-10-97 20:47;40;M;other;1754;202;Groundhog Day (1993);01-janv-93;http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993);Comedy-Romance;
161;2;29-03-98 11:13;10;M;librarian;2110;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
162;4;23-10-97 19:39;60;F;educator;2138;25;Birdcage The (1996);08-mars-96;http://us.imdb.com/M/title-exact?Birdcage%20The%20(1996);Comedy;
163;3;30-03-98 01:06;70;F;sciencist;2143;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
164;2;09-03-98 00:13;50;M;sciencist;2138;411;Nutty Professor The (1996);28-juin-96;http://us.imdb.com/M/title-exact?Nutty%20Professor%20The%20(1996);Comedy-Fantasy-Romance-Sci-Fi;
165;4;14-11-97 16:44;20;F;sciencist;2113;202;Groundhog Day (1993);01-janv-93;http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993);Comedy-Romance;
166;1;02-02-98 05:32;50;M;executive;1810;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
167;5;16-04-98 14:50;60;F;sciencist;2143;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
168;5;08-01-98 19:31;60;F;writer;1960;25;Birdcage The (1996);08-mars-96;http://us.imdb.com/M/title-exact?Birdcage%20The%20(1996);Comedy;
169;5;30-03-98 14:34;50;M;other;1824;300;Air Force One (1997);01-janv-97;http://us.imdb.com/M/title-exact?Air+Force+One+(1997);Action-Thriller;
170;5;06-01-98 16:23;70;F;executive;1945;322;Murder at 1600 (1997);18-Apr-1997;http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997);Mystery-Thriller;
171;3;27-03-98 21:36;10;M;executive;1960;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
172;4;29-09-97 13:00;50;M;programmer;1913;580;Englishman Who Went Up a Hill But Came Down a MountainThe (1995);01-janv-95;http://us.imdb.com/M/title-exact?Englishman%20Who%20Went%20Up%20a%20Hill;%20But%20Came%20Down%20a%20Mountain%20The%20(1995);Comedy-Romance
173;5;22-10-97 21:43;30;F;programmer;1824;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
174;4;03-02-98 14:07;40;F;programmer;1754;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
175;4;17-10-97 17:06;50;F;administrator;1960;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
176;4;29-01-98 04:27;70;M;writer;1720;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
177;3;21-11-97 16:52;70;F;programmer;2136;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
178;4;22-12-97 21:47;40;M;librarian;1945;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
179;4;09-04-98 19:44;60;F;executive;2138;340;Boogie Nights (1997);01-janv-97;http://us.imdb.com/M/title-exact?Boogie+Nights+(1997);Drama;
180;5;17-10-97 22:25;40;M;sciencist;2125;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
181;1;08-11-97 04:03;10;M;writer;1960;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
182;4;24-01-98 03:40;30;M;executive;2110;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
183;3;01-04-98 21:41;10;F;engineer;1824;94;Home Alone (1990);01-janv-90;http://us.imdb.com/M/title-exact?Home%20Alone%20(1990);Children's-Comedy;
184;4;14-03-98 21:09;20;M;other;2138;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
185;4;30-12-97 23:28;40;F;educator;2139;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
186;4;04-04-98 19:21;60;M;educator;2113;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
187;3;13-11-97 23:54;50;M;executive;2143;663;Being There (1979);01-janv-79;http://us.imdb.com/M/title-exact?Being%20There%20(1979);Comedy;
188;5;24-09-97 03:43;70;M;student;1824;692;American President The (1995);01-janv-95;http://us.imdb.com/M/title-exact?American%20President%20The%20(1995);Comedy-Drama-Romance;
189;3;22-04-98 20:39;60;F;student;2146;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
190;1;27-03-98 21:12;10;F;sciencist;2138;340;Boogie Nights (1997);01-janv-97;http://us.imdb.com/M/title-exact?Boogie+Nights+(1997);Drama;
191;4;02-04-98 23:47;30;F;student;2125;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
192;2;06-12-97 00:30;40;M;administrator;2146;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
193;4;05-03-98 19:40;30;M;student;2110;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
194;2;14-11-97 16:13;10;M;student;2125;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
195;4;10-11-97 06:06;20;F;executive;1945;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
196;3;04-12-97 15:55;50;F;programmer;1701;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
197;2;01-04-98 05:39;60;F;educator;1824;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
198;3;07-01-98 21:24;30;F;administrator;1810;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
199;5;02-01-98 23:08;20;M;sciencist;2140;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
200;4;06-01-98 23:30;70;F;librarian;1720;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
201;4;06-01-98 18:16;60;F;other;1720;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
202;3;17-11-97 00:25;10;M;administrator;2110;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
203;3;25-11-97 05:04;40;F;other;1810;257;Men in Black (1997);04-juil-97;http://us.imdb.com/M/title-exact?Men+in+Black+(1997);Action-Adventure-Comedy-Sci-Fi;
204;5;12-04-98 13:48;60;F;administrator;1915;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
205;4;24-02-98 01:38;30;M;sciencist;2146;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
206;3;22-02-98 20:40;30;F;executive;1913;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
207;4;25-03-98 02:43;60;M;executive;2138;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
208;4;26-12-97 03:53;70;F;programmer;1960;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
209;4;31-12-97 17:33;10;F;writer;1701;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
210;3;27-03-98 21:58;40;F;programmer;2136;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
211;4;13-11-97 16:06;50;F;executive;2146;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
212;4;12-11-97 02:57;70;F;student;1940;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
213;3;08-11-97 02:26;70;F;administrator;2139;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
214;4;02-04-98 19:14;40;F;writer;1970;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
215;2;01-04-98 12:58;70;M;other;1960;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
216;5;22-11-97 21:22;10;F;educator;1945;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
217;4;05-03-98 03:51;50;M;librarian;2113;566;Clear and Present Danger (1994);01-janv-94;http://us.imdb.com/M/title-exact?Clear%20and%20Present%20Danger%20(1994);Action-Adventure-Thriller;
218;3;22-10-97 02:48;30;M;programmer;2143;663;Being There (1979);01-janv-79;http://us.imdb.com/M/title-exact?Being%20There%20(1979);Comedy;
219;5;09-03-98 13:50;50;M;educator;2136;382;Adventures of Priscilla Queen of the Desert The (1994);01-janv-94;http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla%20Queen%20of%20the%20Desert%20The%20(1994);Comedy-Drama;
220;4;04-12-97 01:07;70;M;sciencist;1940;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
221;4;17-01-98 23:54;20;M;executive;2146;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
222;4;30-10-97 04:00;20;F;writer;2143;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
223;4;02-04-98 20:43;30;M;educator;1913;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
224;4;21-02-98 23:27;60;M;writer;2113;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
225;4;14-11-97 20:23;70;F;executive;1913;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
226;5;04-01-98 04:37;20;M;student;2136;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
227;4;09-11-97 00:32;50;M;other;1970;25;Birdcage The (1996);08-mars-96;http://us.imdb.com/M/title-exact?Birdcage%20The%20(1996);Comedy;
228;4;08-03-98 20:21;50;M;other;1810;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
229;4;03-04-98 19:50;50;F;other;2138;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
230;3;25-11-97 19:11;70;M;engineer;1824;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
231;4;27-02-98 18:47;10;F;engineer;1701;300;Air Force One (1997);01-janv-97;http://us.imdb.com/M/title-exact?Air+Force+One+(1997);Action-Thriller;
232;4;27-02-98 03:22;30;F;librarian;1940;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
233;4;24-10-97 03:52;40;F;student;1824;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
234;4;27-03-98 21:14;70;M;student;1810;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
235;4;11-03-98 22:32;50;F;engineer;1940;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
236;3;17-03-98 06:37;50;F;programmer;1754;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
237;4;12-11-97 23:13;50;M;other;1810;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
238;4;31-12-97 13:56;30;M;administrator;2136;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
239;5;06-03-98 10:01;50;F;other;1913;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
240;5;26-01-98 00:48;70;F;administrator;1913;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
241;5;12-02-98 02:11;70;F;librarian;2138;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
242;5;17-11-97 04:35;70;F;librarian;2125;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
243;4;20-11-97 01:08;30;M;student;2143;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
244;3;27-11-97 05:09;10;F;writer;2139;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
245;2;26-02-98 17:11;10;F;sciencist;1810;94;Home Alone (1990);01-janv-90;http://us.imdb.com/M/title-exact?Home%20Alone%20(1990);Children's-Comedy;
246;3;16-01-98 03:50;10;M;executive;1945;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
247;4;20-04-98 14:09;40;F;sciencist;1945;251;Shall We Dance? (1996);11-juil-97;http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29;Comedy;
248;3;11-01-98 16:24;10;M;executive;2113;257;Men in Black (1997);04-juil-97;http://us.imdb.com/M/title-exact?Men+in+Black+(1997);Action-Adventure-Comedy-Sci-Fi;
249;5;15-11-97 05:23;10;F;sciencist;2139;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
250;4;29-10-97 01:52;20;M;educator;2125;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
251;3;31-01-98 18:45;40;M;librarian;1824;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
252;5;01-04-98 18:27;40;F;writer;1945;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
253;4;03-04-98 18:29;50;M;engineer;1824;655;Stand by Me (1986);01-janv-86;http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986);Adventure-Comedy-Drama;
254;3;03-02-98 02:38;70;M;writer;2110;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
255;1;27-12-97 10:01;30;M;engineer;1701;281;River Wild The (1994);01-janv-94;http://us.imdb.com/M/title-exact?River%20Wild%20The%20(1994);Action-Thriller;
256;5;15-12-97 05:52;40;M;other;2125;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
257;5;25-11-97 22:24;40;F;educator;1913;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
258;5;25-01-98 03:59;30;F;sciencist;2143;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
259;4;20-09-97 03:05;10;F;executive;2143;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
260;4;23-03-98 02:08;60;F;librarian;2136;322;Murder at 1600 (1997);18-Apr-1997;http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997);Mystery-Thriller;
261;5;21-03-98 04:20;10;F;student;2139;340;Boogie Nights (1997);01-janv-97;http://us.imdb.com/M/title-exact?Boogie+Nights+(1997);Drama;
262;2;17-11-97 19:15;10;M;sciencist;1754;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
263;4;30-03-98 23:03;20;M;executive;1754;202;Groundhog Day (1993);01-janv-93;http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993);Comedy-Romance;
264;4;30-01-98 01:26;20;M;executive;1970;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
265;2;27-09-97 00:32;70;M;administrator;1701;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
266;3;11-04-98 01:25;70;M;other;1945;25;Birdcage The (1996);08-mars-96;http://us.imdb.com/M/title-exact?Birdcage%20The%20(1996);Comedy;
267;3;08-11-97 07:18;40;M;sciencist;2136;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
268;3;26-09-97 21:29;40;F;educator;1915;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
269;1;01-04-98 17:17;60;F;executive;1940;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
270;5;15-10-97 22:15;10;M;other;2139;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
271;4;26-01-98 19:54;50;F;engineer;1754;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
272;5;13-11-97 21:05;50;F;student;1701;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
273;3;30-03-98 21:19;70;F;executive;1915;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
274;4;07-11-97 23:32;50;F;educator;2139;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
275;3;23-11-97 19:52;60;M;engineer;1913;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
276;4;20-09-97 21:48;10;F;executive;2143;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
277;4;14-11-97 21:38;70;M;executive;1810;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
278;5;30-03-98 21:57;10;M;sciencist;2146;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
279;3;25-10-97 05:17;60;M;administrator;1915;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
280;4;04-04-98 15:05;50;F;librarian;1720;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
281;4;04-12-97 01:59;70;M;educator;1945;322;Murder at 1600 (1997);18-Apr-1997;http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997);Mystery-Thriller;
282;3;19-11-97 14:23;10;F;administrator;2110;340;Boogie Nights (1997);01-janv-97;http://us.imdb.com/M/title-exact?Boogie+Nights+(1997);Drama;
283;4;12-11-97 01:31;10;F;engineer;1754;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
284;4;20-01-98 20:45;10;F;other;2110;306;Mrs. Brown(Her Majesty Mrs. Brown)(1997);01-janv-97;http://us.imdb.com/M/title-exact?Her+Majesty%2C+Mrs%2E+Brown+(1997);Drama-Romance;
285;3;22-03-98 19:39;20;M;educator;2139;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
286;4;22-10-97 15:34;60;F;engineer;2136;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
287;3;27-09-97 04:22;60;M;student;2143;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
288;4;01-02-98 22:41;70;F;writer;2140;286;English Patient The (1996);15-nov-96;http://us.imdb.com/M/title-exact?English%20Patient%20The%20(1996);Drama-Romance-War;
289;4;14-10-97 00:37;10;M;writer;2140;742;Ransom (1996);08-nov-96;http://us.imdb.com/M/title-exact?Ransom%20(1996);Drama-Thriller;
290;3;25-11-97 16:26;40;F;educator;2136;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
291;3;24-09-97 07:30;20;M;educator;2110;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
292;4;02-12-97 23:16;10;F;sciencist;1754;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
293;3;03-03-98 06:35;50;F;sciencist;2139;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
294;4;25-10-97 22:53;20;M;engineer;2110;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
295;5;14-11-97 14:42;60;F;programmer;2110;381;Muriel's Wedding (1994);01-janv-94;http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994);Comedy-Romance;
296;4;07-01-98 18:00;10;F;other;2140;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
297;5;28-09-97 01:18;30;F;programmer;2110;238;Raising Arizona (1987);01-janv-87;http://us.imdb.com/M/title-exact?Raising%20Arizona%20(1987);Comedy;
298;4;07-01-98 14:24;60;M;librarian;1913;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
299;2;10-03-98 04:18;20;M;librarian;1824;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
300;4;30-09-97 20:11;20;M;educator;2113;257;Men in Black (1997);04-juil-97;http://us.imdb.com/M/title-exact?Men+in+Black+(1997);Action-Adventure-Comedy-Sci-Fi;
301;3;14-12-97 05:52;40;M;librarian;1945;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
302;2;13-11-97 16:01;60;M;sciencist;2125;322;Murder at 1600 (1997);18-Apr-1997;http://us.imdb.com/M/title-exact?Murder%20at%201600%20(1997);Mystery-Thriller;
303;4;14-11-97 05:23;10;M;writer;2139;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
304;3;16-01-98 16:31;60;F;other;2113;111;Truth About Cats & Dogs(The(1996));26-Apr-1996;http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs%20The%20(1996);Comedy-Romance;
305;5;01-02-98 04:37;10;M;educator;2110;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
306;5;10-10-97 17:16;10;M;sciencist;1915;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
307;3;17-10-97 21:17;30;F;engineer;1824;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
308;4;17-02-98 18:32;20;M;executive;1810;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
309;4;20-10-97 17:58;40;F;administrator;2140;242;Kolya (1996);24-janv-97;http://us.imdb.com/M/title-exact?Kolya%20(1996);Comedy;
310;5;13-11-97 15:47;60;F;programmer;2125;251;Shall We Dance? (1996);11-juil-97;http://us.imdb.com/M/title-exact?Shall%20we%20DANSU%3F%20%281996%29;Comedy;
311;4;09-01-98 17:14;10;F;engineer;2136;393;Mrs. Doubtfire (1993);01-janv-93;http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993);Comedy;
