,user_id,rating,timestamp,age,gender,occupation,zip_code,movie_id,movie_title,release_date,IMDb_URL,movie_type,Unnamed: 12
170,283,4,12-11-97 01:31,28,M,science,55305,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
171,311,4,09-01-98 17:14,32,M,autre,73071,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
172,208,4,26-12-97 03:53,43,M,science,01720,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
173,313,4,27-03-98 16:14,41,M,commerce,60035,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
174,314,4,26-10-97 18:05,20,F,education,08043,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
175,318,5,11-01-98 05:44,65,M,autre,06518,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
176,326,4,18-11-97 18:05,41,M,litteraire,15235,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
177,327,3,18-02-98 16:31,22,M,education,11101,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
178,330,4,11-10-97 05:16,35,F,education,33884,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
179,336,3,25-10-97 05:16,23,M,commerce,42101,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
180,345,3,16-01-98 23:31,28,F,litteraire,94143,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
181,363,4,02-04-98 06:18,20,M,education,87501,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
182,371,2,25-11-97 05:23,36,M,science,99206,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
183,373,4,17-10-97 16:04,24,F,autre,55116,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
184,374,4,24-11-97 18:26,36,M,autre,78746,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
185,378,3,20-11-97 20:16,35,M,education,02859,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
186,379,4,18-04-98 06:02,44,M,science,98117,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
187,387,2,03-02-98 05:16,33,M,audiovisuel,37412,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
188,389,2,21-11-97 05:05,44,F,litteraire,83702,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
189,393,3,12-03-98 19:31,19,M,education,83686,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
190,394,4,30-11-97 11:29,25,M,litteraire,96819,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
191,398,5,01-10-97 19:05,40,M,autre,60008,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
192,399,4,17-12-97 07:24,25,M,autre,92374,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
193,405,4,23-01-98 09:21,22,F,sante,10019,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
194,406,4,21-11-97 17:04,52,M,education,93109,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
195,407,2,08-10-97 21:05,29,M,science,03261,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
196,429,3,17-12-97 19:09,27,M,education,29205,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
197,435,2,07-01-98 00:40,24,M,science,60007,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
198,437,3,24-11-97 14:45,27,F,autre,20009,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
199,450,4,22-12-97 17:39,35,F,education,11758,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
200,453,3,23-02-98 04:12,18,M,education,06333,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
201,455,3,09-11-97 21:49,48,M,litteraire,83709,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
202,457,3,19-12-97 16:23,33,F,commerce,30011,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
203,472,3,04-10-97 16:38,24,M,education,87544,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
204,471,5,13-03-98 22:25,10,M,education,77459,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
205,476,4,29-12-97 03:12,28,M,education,60440,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
206,478,4,08-03-98 22:48,29,M,autre,10019,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
207,484,1,29-03-98 18:14,27,M,education,21208,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
208,487,4,05-01-98 23:16,22,M,science,92121,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
209,481,3,26-01-98 15:37,73,M,autre,37771,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
210,496,1,05-10-97 16:45,21,F,education,55414,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
211,495,5,28-02-98 03:08,29,M,science,03052,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
212,504,3,19-02-98 17:30,40,F,litteraire,92115,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
213,506,3,21-09-97 20:46,46,M,science,03869,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
214,514,3,05-10-97 16:06,27,M,science,20707,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
215,524,3,12-01-98 20:30,56,M,education,02159,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
216,521,3,11-01-98 00:31,19,M,education,02146,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
217,528,2,29-01-98 19:21,18,M,education,55104,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
218,541,3,03-01-98 22:14,19,F,education,84302,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
219,542,3,03-02-98 19:12,21,M,education,60515,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
220,545,4,19-11-97 00:54,27,M,autre,08052,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
221,551,5,17-04-98 03:15,25,M,science,55414,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
222,559,2,27-03-98 21:58,69,M,autre,10022,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
223,561,2,26-01-98 10:25,23,M,science,60005,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
224,562,2,10-11-97 21:05,54,F,litteraire,20879,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
225,577,4,25-11-97 16:29,36,F,education,77845,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
226,579,4,01-12-97 05:00,32,M,education,48103,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
227,588,4,16-03-98 05:42,18,F,education,93063,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
228,586,3,06-01-98 06:06,20,M,education,79508,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
229,591,4,27-03-98 20:47,57,F,litteraire,92093,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
230,593,4,30-01-98 21:00,31,F,education,68767,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
231,606,4,30-11-97 21:30,28,M,science,63044,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
232,620,5,15-03-98 18:56,18,F,litteraire,81648,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
233,621,3,22-09-97 21:11,17,M,education,60402,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
234,625,4,30-03-98 13:14,27,M,science,20723,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
235,642,5,24-01-98 01:37,18,F,education,95521,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
236,643,4,01-04-98 17:04,39,M,science,55122,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
237,648,4,15-01-98 16:27,43,M,science,91351,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
238,650,3,31-03-98 23:26,42,M,science,83814,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
239,653,2,21-11-97 22:47,31,M,autre,55105,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
240,660,2,29-03-98 19:59,26,M,education,77380,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
241,659,3,31-03-98 23:30,31,M,education,54248,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
242,665,3,08-01-98 21:31,25,M,litteraire,55412,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
243,682,4,26-02-98 19:35,23,M,science,55128,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
244,684,4,05-11-97 20:29,28,M,education,55414,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
245,690,4,03-12-97 19:33,35,M,commerce,63304,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
246,694,3,01-10-97 18:02,60,M,science,06365,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
247,705,4,29-12-97 20:35,21,F,education,54494,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
248,711,4,20-11-97 02:59,22,F,education,15203,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
249,712,3,20-09-97 04:38,22,F,education,54901,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
250,716,3,17-11-97 19:56,36,F,litteraire,44265,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
251,727,3,02-01-98 03:39,25,M,education,78741,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
252,738,3,27-09-97 09:02,35,M,autre,95403,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
253,747,2,01-03-98 06:18,19,M,autre,93612,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
254,749,5,06-11-97 20:58,33,M,autre,80919,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
255,731,5,30-01-98 18:12,41,F,education,70403,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
256,741,2,27-03-98 23:14,25,M,litteraire,63108,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
257,773,2,27-02-98 00:35,20,M,education,55414,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
258,766,3,31-03-98 02:12,42,M,autre,10960,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
259,774,1,27-02-98 05:08,30,M,education,80027,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
260,790,2,18-01-98 20:44,27,M,autre,80913,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
261,796,4,22-04-98 04:22,32,F,litteraire,33755,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
262,798,3,03-10-97 21:43,40,F,litteraire,64131,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
263,804,3,13-11-97 18:17,39,M,education,61820,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
264,805,3,09-12-97 22:17,27,F,autre,20009,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
265,807,4,14-04-98 04:42,41,F,sante,93555,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
266,815,4,05-11-97 02:21,32,M,autre,28806,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
267,835,5,27-03-98 21:21,44,F,autre,11577,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
268,843,2,13-11-97 19:20,35,M,litteraire,44212,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
269,846,3,04-01-98 21:32,27,M,litteraire,47130,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
270,848,5,09-02-98 18:12,46,M,science,02146,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
271,860,2,28-01-98 12:38,70,F,autre,48322,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
272,864,3,03-03-98 01:38,27,M,science,63021,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
273,880,3,22-11-97 05:02,13,M,education,83702,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
274,878,3,30-11-97 06:14,50,F,education,98027,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
275,881,4,11-10-97 03:04,39,M,commerce,43017,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
276,882,4,18-11-97 19:08,35,M,science,40503,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
277,886,3,05-10-97 06:33,20,M,education,61820,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
278,885,3,25-01-98 07:34,30,F,autre,95316,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
279,892,4,04-02-98 15:54,36,M,autre,45243,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
280,887,4,06-12-97 04:05,14,F,education,27249,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
281,896,3,11-02-98 01:11,28,M,litteraire,91505,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
282,897,4,20-11-97 02:04,30,M,autre,33484,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
283,901,5,17-10-97 23:42,38,M,autre,L1V3W,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
284,907,5,22-11-97 00:53,25,F,autre,80526,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
285,916,2,29-11-97 23:11,27,M,science,N2L5N,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
286,927,5,10-11-97 20:28,23,M,science,55428,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
287,934,2,29-03-98 17:36,61,M,science,22902,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
288,933,2,22-09-97 14:26,28,M,education,48105,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
289,943,2,28-02-98 04:20,22,M,education,77841,393,Mrs. Doubtfire (1993),01-janv-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),Comedy,
290,167,5,16-04-98 14:50,37,M,autre,L9G2B,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
291,189,3,22-04-98 20:39,32,M,audiovisuel,95014,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
292,198,3,07-01-98 21:24,21,F,education,55414,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
293,58,4,19-03-98 15:34,27,M,science,52246,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
294,264,4,30-01-98 01:26,36,F,litteraire,90064,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
295,268,3,26-09-97 21:29,24,M,science,19422,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
296,256,5,15-12-97 05:52,35,F,autre,39042,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
297,295,5,14-11-97 14:42,31,M,education,50325,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
298,233,4,24-10-97 03:52,38,M,science,98682,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
299,23,4,20-09-97 20:29,30,F,audiovisuel,48197,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
300,64,4,12-11-97 20:11,32,M,education,43202,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
301,257,5,25-11-97 22:24,17,M,education,77005,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
302,89,4,13-11-97 22:26,43,F,litteraire,68106,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
303,342,5,27-09-97 00:31,25,F,autre,98006,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
304,409,2,03-12-97 00:19,48,M,litteraire,98225,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
305,436,4,18-02-98 02:33,30,F,litteraire,17345,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
306,449,4,24-11-97 22:32,23,M,litteraire,55021,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
307,474,4,19-02-98 21:44,51,M,autre,93711,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
308,498,3,12-12-97 21:15,26,M,litteraire,55408,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
309,503,5,24-11-97 14:52,50,F,litteraire,27514,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
310,475,4,03-04-98 18:20,30,M,science,75230,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
311,535,3,15-11-97 18:16,45,F,education,80302,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
312,538,3,17-10-97 17:42,31,M,science,21010,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
313,543,4,22-10-97 19:13,33,M,science,95123,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
314,565,2,27-03-98 22:27,40,M,education,55422,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
315,576,3,09-02-98 01:07,48,M,autre,98281,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
316,629,4,21-11-97 13:10,46,F,autre,44224,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
317,654,3,19-02-98 05:08,27,F,education,78739,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
318,666,3,21-11-97 19:09,44,M,litteraire,61820,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
319,704,3,01-04-98 02:28,51,F,litteraire,91105,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
320,751,1,05-03-98 21:46,24,F,autre,90034,381,Muriel's Wedding (1994),01-janv-94,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),Comedy-Romance,
